filename,audio_path,video_path,text,label
sample_01509,data/raw/audio\sample_01509.wav,data/raw/video\sample_01509.mp4,"This was terrible, I hated every moment.",0
sample_06442,data/raw/audio\sample_06442.wav,data/raw/video\sample_06442.mp4,"It was okay, not great but not bad either.",1
sample_03070,data/raw/audio\sample_03070.wav,data/raw/video\sample_03070.mp4,"An average performance, could be better.",1
sample_03015,data/raw/audio\sample_03015.wav,data/raw/video\sample_03015.mp4,"It was okay, not great but not bad either.",1
sample_04822,data/raw/audio\sample_04822.wav,data/raw/video\sample_04822.mp4,"Completely disappointed, waste of time.",0
sample_07821,data/raw/audio\sample_07821.wav,data/raw/video\sample_07821.mp4,"An average performance, could be better.",1
sample_00092,data/raw/audio\sample_00092.wav,data/raw/video\sample_00092.mp4,"Great film, emotional and powerful.",2
sample_09420,data/raw/audio\sample_09420.wav,data/raw/video\sample_09420.mp4,Mediocre storyline but decent acting.,1
sample_06599,data/raw/audio\sample_06599.wav,data/raw/video\sample_06599.mp4,"An average performance, could be better.",1
sample_04442,data/raw/audio\sample_04442.wav,data/raw/video\sample_04442.mp4,"An average performance, could be better.",1
sample_07601,data/raw/audio\sample_07601.wav,data/raw/video\sample_07601.mp4,"An average performance, could be better.",1
sample_03834,data/raw/audio\sample_03834.wav,data/raw/video\sample_03834.mp4,Mediocre storyline but decent acting.,1
sample_09701,data/raw/audio\sample_09701.wav,data/raw/video\sample_09701.mp4,"Great film, emotional and powerful.",2
sample_04321,data/raw/audio\sample_04321.wav,data/raw/video\sample_04321.mp4,"Absolutely loved it, fantastic experience!",2
sample_03393,data/raw/audio\sample_03393.wav,data/raw/video\sample_03393.mp4,"This was terrible, I hated every moment.",0
sample_04751,data/raw/audio\sample_04751.wav,data/raw/video\sample_04751.mp4,"This was terrible, I hated every moment.",0
sample_07228,data/raw/audio\sample_07228.wav,data/raw/video\sample_07228.mp4,"Completely disappointed, waste of time.",0
sample_09190,data/raw/audio\sample_09190.wav,data/raw/video\sample_09190.mp4,"Absolutely loved it, fantastic experience!",2
sample_02360,data/raw/audio\sample_02360.wav,data/raw/video\sample_02360.mp4,"An average performance, could be better.",1
sample_01147,data/raw/audio\sample_01147.wav,data/raw/video\sample_01147.mp4,"This was terrible, I hated every moment.",0
sample_05665,data/raw/audio\sample_05665.wav,data/raw/video\sample_05665.mp4,"Great film, emotional and powerful.",2
sample_08074,data/raw/audio\sample_08074.wav,data/raw/video\sample_08074.mp4,"It was okay, not great but not bad either.",1
sample_04942,data/raw/audio\sample_04942.wav,data/raw/video\sample_04942.mp4,"This was terrible, I hated every moment.",0
sample_03662,data/raw/audio\sample_03662.wav,data/raw/video\sample_03662.mp4,"It was okay, not great but not bad either.",1
sample_01562,data/raw/audio\sample_01562.wav,data/raw/video\sample_01562.mp4,"Great film, emotional and powerful.",2
sample_04112,data/raw/audio\sample_04112.wav,data/raw/video\sample_04112.mp4,"Awful experience, not worth watching.",0
sample_09049,data/raw/audio\sample_09049.wav,data/raw/video\sample_09049.mp4,"Awful experience, not worth watching.",0
sample_09275,data/raw/audio\sample_09275.wav,data/raw/video\sample_09275.mp4,"Absolutely loved it, fantastic experience!",2
sample_08537,data/raw/audio\sample_08537.wav,data/raw/video\sample_08537.mp4,"Absolutely loved it, fantastic experience!",2
sample_00794,data/raw/audio\sample_00794.wav,data/raw/video\sample_00794.mp4,"Great film, emotional and powerful.",2
sample_05853,data/raw/audio\sample_05853.wav,data/raw/video\sample_05853.mp4,"This was terrible, I hated every moment.",0
sample_07618,data/raw/audio\sample_07618.wav,data/raw/video\sample_07618.mp4,"Awful experience, not worth watching.",0
sample_01593,data/raw/audio\sample_01593.wav,data/raw/video\sample_01593.mp4,Mediocre storyline but decent acting.,1
sample_07417,data/raw/audio\sample_07417.wav,data/raw/video\sample_07417.mp4,"Wonderful, exceeded all expectations!",2
sample_05266,data/raw/audio\sample_05266.wav,data/raw/video\sample_05266.mp4,Mediocre storyline but decent acting.,1
sample_07146,data/raw/audio\sample_07146.wav,data/raw/video\sample_07146.mp4,"It was okay, not great but not bad either.",1
sample_00088,data/raw/audio\sample_00088.wav,data/raw/video\sample_00088.mp4,"Absolutely loved it, fantastic experience!",2
sample_08694,data/raw/audio\sample_08694.wav,data/raw/video\sample_08694.mp4,Mediocre storyline but decent acting.,1
sample_09731,data/raw/audio\sample_09731.wav,data/raw/video\sample_09731.mp4,"An average performance, could be better.",1
sample_09445,data/raw/audio\sample_09445.wav,data/raw/video\sample_09445.mp4,"An average performance, could be better.",1
sample_06753,data/raw/audio\sample_06753.wav,data/raw/video\sample_06753.mp4,"This was terrible, I hated every moment.",0
sample_03501,data/raw/audio\sample_03501.wav,data/raw/video\sample_03501.mp4,"It was okay, not great but not bad either.",1
sample_02233,data/raw/audio\sample_02233.wav,data/raw/video\sample_02233.mp4,Mediocre storyline but decent acting.,1
sample_02802,data/raw/audio\sample_02802.wav,data/raw/video\sample_02802.mp4,"Absolutely loved it, fantastic experience!",2
sample_04423,data/raw/audio\sample_04423.wav,data/raw/video\sample_04423.mp4,"Great film, emotional and powerful.",2
sample_05662,data/raw/audio\sample_05662.wav,data/raw/video\sample_05662.mp4,"It was okay, not great but not bad either.",1
sample_07169,data/raw/audio\sample_07169.wav,data/raw/video\sample_07169.mp4,"Great film, emotional and powerful.",2
sample_08336,data/raw/audio\sample_08336.wav,data/raw/video\sample_08336.mp4,"Completely disappointed, waste of time.",0
sample_02147,data/raw/audio\sample_02147.wav,data/raw/video\sample_02147.mp4,"It was okay, not great but not bad either.",1
sample_07968,data/raw/audio\sample_07968.wav,data/raw/video\sample_07968.mp4,Mediocre storyline but decent acting.,1
sample_06550,data/raw/audio\sample_06550.wav,data/raw/video\sample_06550.mp4,"Absolutely loved it, fantastic experience!",2
sample_07642,data/raw/audio\sample_07642.wav,data/raw/video\sample_07642.mp4,"This was terrible, I hated every moment.",0
sample_06163,data/raw/audio\sample_06163.wav,data/raw/video\sample_06163.mp4,"Absolutely loved it, fantastic experience!",2
sample_01494,data/raw/audio\sample_01494.wav,data/raw/video\sample_01494.mp4,"Great film, emotional and powerful.",2
sample_07695,data/raw/audio\sample_07695.wav,data/raw/video\sample_07695.mp4,"Great film, emotional and powerful.",2
sample_07093,data/raw/audio\sample_07093.wav,data/raw/video\sample_07093.mp4,"Absolutely loved it, fantastic experience!",2
sample_01408,data/raw/audio\sample_01408.wav,data/raw/video\sample_01408.mp4,"This was terrible, I hated every moment.",0
sample_06690,data/raw/audio\sample_06690.wav,data/raw/video\sample_06690.mp4,"Great film, emotional and powerful.",2
sample_03400,data/raw/audio\sample_03400.wav,data/raw/video\sample_03400.mp4,"This was terrible, I hated every moment.",0
sample_00108,data/raw/audio\sample_00108.wav,data/raw/video\sample_00108.mp4,Mediocre storyline but decent acting.,1
sample_05635,data/raw/audio\sample_05635.wav,data/raw/video\sample_05635.mp4,"Awful experience, not worth watching.",0
sample_08481,data/raw/audio\sample_08481.wav,data/raw/video\sample_08481.mp4,"It was okay, not great but not bad either.",1
sample_06603,data/raw/audio\sample_06603.wav,data/raw/video\sample_06603.mp4,"It was okay, not great but not bad either.",1
sample_01090,data/raw/audio\sample_01090.wav,data/raw/video\sample_01090.mp4,"An average performance, could be better.",1
sample_05559,data/raw/audio\sample_05559.wav,data/raw/video\sample_05559.mp4,"It was okay, not great but not bad either.",1
sample_09411,data/raw/audio\sample_09411.wav,data/raw/video\sample_09411.mp4,"This was terrible, I hated every moment.",0
sample_08142,data/raw/audio\sample_08142.wav,data/raw/video\sample_08142.mp4,Mediocre storyline but decent acting.,1
sample_08663,data/raw/audio\sample_08663.wav,data/raw/video\sample_08663.mp4,"Absolutely loved it, fantastic experience!",2
sample_06595,data/raw/audio\sample_06595.wav,data/raw/video\sample_06595.mp4,"Absolutely loved it, fantastic experience!",2
sample_00623,data/raw/audio\sample_00623.wav,data/raw/video\sample_00623.mp4,"Great film, emotional and powerful.",2
sample_06870,data/raw/audio\sample_06870.wav,data/raw/video\sample_06870.mp4,"This was terrible, I hated every moment.",0
sample_04813,data/raw/audio\sample_04813.wav,data/raw/video\sample_04813.mp4,"Great film, emotional and powerful.",2
sample_06552,data/raw/audio\sample_06552.wav,data/raw/video\sample_06552.mp4,"This was terrible, I hated every moment.",0
sample_07529,data/raw/audio\sample_07529.wav,data/raw/video\sample_07529.mp4,"It was okay, not great but not bad either.",1
sample_05795,data/raw/audio\sample_05795.wav,data/raw/video\sample_05795.mp4,"Completely disappointed, waste of time.",0
sample_07436,data/raw/audio\sample_07436.wav,data/raw/video\sample_07436.mp4,"Great film, emotional and powerful.",2
sample_04217,data/raw/audio\sample_04217.wav,data/raw/video\sample_04217.mp4,Mediocre storyline but decent acting.,1
sample_05940,data/raw/audio\sample_05940.wav,data/raw/video\sample_05940.mp4,"Awful experience, not worth watching.",0
sample_08500,data/raw/audio\sample_08500.wav,data/raw/video\sample_08500.mp4,"Wonderful, exceeded all expectations!",2
sample_06428,data/raw/audio\sample_06428.wav,data/raw/video\sample_06428.mp4,"This was terrible, I hated every moment.",0
sample_06826,data/raw/audio\sample_06826.wav,data/raw/video\sample_06826.mp4,"Great film, emotional and powerful.",2
sample_04130,data/raw/audio\sample_04130.wav,data/raw/video\sample_04130.mp4,"Wonderful, exceeded all expectations!",2
sample_07801,data/raw/audio\sample_07801.wav,data/raw/video\sample_07801.mp4,"Great film, emotional and powerful.",2
sample_07753,data/raw/audio\sample_07753.wav,data/raw/video\sample_07753.mp4,"Awful experience, not worth watching.",0
sample_04721,data/raw/audio\sample_04721.wav,data/raw/video\sample_04721.mp4,"An average performance, could be better.",1
sample_01650,data/raw/audio\sample_01650.wav,data/raw/video\sample_01650.mp4,"Completely disappointed, waste of time.",0
sample_04140,data/raw/audio\sample_04140.wav,data/raw/video\sample_04140.mp4,"Completely disappointed, waste of time.",0
sample_01617,data/raw/audio\sample_01617.wav,data/raw/video\sample_01617.mp4,"Wonderful, exceeded all expectations!",2
sample_02029,data/raw/audio\sample_02029.wav,data/raw/video\sample_02029.mp4,"It was okay, not great but not bad either.",1
sample_08517,data/raw/audio\sample_08517.wav,data/raw/video\sample_08517.mp4,"Awful experience, not worth watching.",0
sample_04575,data/raw/audio\sample_04575.wav,data/raw/video\sample_04575.mp4,"Completely disappointed, waste of time.",0
sample_03992,data/raw/audio\sample_03992.wav,data/raw/video\sample_03992.mp4,"Completely disappointed, waste of time.",0
sample_07376,data/raw/audio\sample_07376.wav,data/raw/video\sample_07376.mp4,"Wonderful, exceeded all expectations!",2
sample_06149,data/raw/audio\sample_06149.wav,data/raw/video\sample_06149.mp4,"An average performance, could be better.",1
sample_04908,data/raw/audio\sample_04908.wav,data/raw/video\sample_04908.mp4,Mediocre storyline but decent acting.,1
sample_05026,data/raw/audio\sample_05026.wav,data/raw/video\sample_05026.mp4,"An average performance, could be better.",1
sample_08260,data/raw/audio\sample_08260.wav,data/raw/video\sample_08260.mp4,"Awful experience, not worth watching.",0
sample_04731,data/raw/audio\sample_04731.wav,data/raw/video\sample_04731.mp4,"An average performance, could be better.",1
sample_07548,data/raw/audio\sample_07548.wav,data/raw/video\sample_07548.mp4,"Great film, emotional and powerful.",2
sample_08134,data/raw/audio\sample_08134.wav,data/raw/video\sample_08134.mp4,"Great film, emotional and powerful.",2
sample_01606,data/raw/audio\sample_01606.wav,data/raw/video\sample_01606.mp4,"Completely disappointed, waste of time.",0
sample_04773,data/raw/audio\sample_04773.wav,data/raw/video\sample_04773.mp4,"This was terrible, I hated every moment.",0
sample_08109,data/raw/audio\sample_08109.wav,data/raw/video\sample_08109.mp4,"Completely disappointed, waste of time.",0
sample_06951,data/raw/audio\sample_06951.wav,data/raw/video\sample_06951.mp4,"Awful experience, not worth watching.",0
sample_06004,data/raw/audio\sample_06004.wav,data/raw/video\sample_06004.mp4,"It was okay, not great but not bad either.",1
sample_07728,data/raw/audio\sample_07728.wav,data/raw/video\sample_07728.mp4,"It was okay, not great but not bad either.",1
sample_03541,data/raw/audio\sample_03541.wav,data/raw/video\sample_03541.mp4,"An average performance, could be better.",1
sample_00388,data/raw/audio\sample_00388.wav,data/raw/video\sample_00388.mp4,"Awful experience, not worth watching.",0
sample_01794,data/raw/audio\sample_01794.wav,data/raw/video\sample_01794.mp4,"Completely disappointed, waste of time.",0
sample_08731,data/raw/audio\sample_08731.wav,data/raw/video\sample_08731.mp4,"Awful experience, not worth watching.",0
sample_04919,data/raw/audio\sample_04919.wav,data/raw/video\sample_04919.mp4,"An average performance, could be better.",1
sample_05537,data/raw/audio\sample_05537.wav,data/raw/video\sample_05537.mp4,"It was okay, not great but not bad either.",1
sample_03872,data/raw/audio\sample_03872.wav,data/raw/video\sample_03872.mp4,"Absolutely loved it, fantastic experience!",2
sample_08868,data/raw/audio\sample_08868.wav,data/raw/video\sample_08868.mp4,"Absolutely loved it, fantastic experience!",2
sample_02254,data/raw/audio\sample_02254.wav,data/raw/video\sample_02254.mp4,"Absolutely loved it, fantastic experience!",2
sample_03412,data/raw/audio\sample_03412.wav,data/raw/video\sample_03412.mp4,"Wonderful, exceeded all expectations!",2
sample_05459,data/raw/audio\sample_05459.wav,data/raw/video\sample_05459.mp4,"It was okay, not great but not bad either.",1
sample_04955,data/raw/audio\sample_04955.wav,data/raw/video\sample_04955.mp4,"This was terrible, I hated every moment.",0
sample_07396,data/raw/audio\sample_07396.wav,data/raw/video\sample_07396.mp4,"It was okay, not great but not bad either.",1
sample_05414,data/raw/audio\sample_05414.wav,data/raw/video\sample_05414.mp4,"Absolutely loved it, fantastic experience!",2
sample_07399,data/raw/audio\sample_07399.wav,data/raw/video\sample_07399.mp4,"Wonderful, exceeded all expectations!",2
sample_07414,data/raw/audio\sample_07414.wav,data/raw/video\sample_07414.mp4,"Awful experience, not worth watching.",0
sample_09100,data/raw/audio\sample_09100.wav,data/raw/video\sample_09100.mp4,Mediocre storyline but decent acting.,1
sample_04851,data/raw/audio\sample_04851.wav,data/raw/video\sample_04851.mp4,"It was okay, not great but not bad either.",1
sample_02025,data/raw/audio\sample_02025.wav,data/raw/video\sample_02025.mp4,"Great film, emotional and powerful.",2
sample_02615,data/raw/audio\sample_02615.wav,data/raw/video\sample_02615.mp4,"It was okay, not great but not bad either.",1
sample_07388,data/raw/audio\sample_07388.wav,data/raw/video\sample_07388.mp4,"Wonderful, exceeded all expectations!",2
sample_02926,data/raw/audio\sample_02926.wav,data/raw/video\sample_02926.mp4,"Awful experience, not worth watching.",0
